shipment_id,sales_id,product_id,quantity_sold,date
3871,4320,32,28,2024-11-20
3872,4322,68,16,2024-11-26
3873,4323,56,2,2024-02-06
3874,4324,62,1,2024-07-18
3875,4325,56,4,2024-07-19
3876,4326,3,4,2024-03-01
3877,4327,56,16,2024-09-26
3878,4328,17,9,2024-08-01
3879,4329,77,9,2024-11-14
3880,4330,69,7,2024-12-18
3881,4332,9,13,2024-09-24
3882,4333,71,6,2024-08-19
3883,4334,86,1,2024-01-13
3884,4335,28,3,2024-03-02
3885,4336,24,23,2024-01-22
3886,4337,63,21,2024-11-05
3887,4338,80,10,2024-01-28
3888,4339,31,1,2024-02-25
3889,4340,60,9,2024-01-12
3890,4341,83,4,2024-07-05
3891,4342,9,3,2024-04-19
3892,4344,21,6,2024-10-28
3893,4345,41,2,2024-02-09
3894,4346,27,1,2024-09-28
3895,4347,72,1,2024-11-14
3896,4348,98,10,2024-01-17
3897,4349,70,8,2024-09-24
3898,4350,29,6,2024-11-06
3899,4351,9,7,2024-09-12
3900,4352,63,1,2024-08-12
3901,4353,37,4,2025-01-02
3902,4354,44,4,2024-06-12
3903,4355,28,1,2024-03-28
3904,4357,52,26,2024-09-02
3905,4359,29,5,2024-05-08
3906,4360,79,2,2024-10-22
3907,4361,26,3,2024-04-29
3908,4362,87,7,2024-02-27
3909,4363,83,8,2024-11-15
3910,4364,28,5,2024-08-18
3911,4365,3,2,2024-05-26
3912,4366,29,8,2024-02-27
3913,4367,99,3,2024-10-27
3914,4368,29,20,2024-04-16
3915,4369,9,9,2024-12-24
3916,4370,56,20,2024-09-20
3917,4371,52,2,2024-12-04
3918,4372,39,9,2024-10-07
3919,4373,56,21,2025-01-05
3920,4374,56,3,2024-01-22
3921,4375,3,8,2024-01-29
3922,4376,32,3,2024-01-23
3923,4377,56,4,2024-05-29
3924,4378,56,4,2024-12-13
3925,4379,29,12,2024-08-11
3926,4380,27,1,2024-10-13
3927,4381,56,3,2024-10-09
3928,4382,56,1,2024-12-16
3929,4383,27,17,2024-06-03
3930,4385,9,24,2024-03-17
3931,4387,27,8,2024-01-25
3932,4388,32,2,2024-07-06
3933,4390,96,3,2024-08-17
3934,4391,76,4,2024-08-09
3935,4392,63,11,2024-05-12
3936,4393,30,4,2024-07-26
3937,4394,28,15,2024-07-05
3938,4395,63,4,2024-07-24
3939,4396,4,3,2024-11-07
3940,4397,63,8,2024-05-15
3941,4399,4,17,2024-08-01
3942,4400,54,7,2024-05-07
3943,4401,27,10,2024-12-21
3944,4402,68,6,2024-05-20
3945,4403,14,10,2024-12-17
3946,4405,27,9,2024-05-22
3947,4407,25,7,2024-05-15
3948,4408,28,3,2024-08-20
3949,4410,99,1,2024-12-21
3950,4411,41,2,2024-09-26
3951,4412,65,12,2024-04-15
3952,4413,56,5,2024-03-03
3953,4414,63,5,2024-04-17
3954,4416,27,5,2024-06-21
3955,4417,83,1,2024-02-01
3956,4418,97,6,2024-08-08
3957,4419,27,3,2025-01-01
3958,4420,11,4,2024-11-14
3959,4421,63,4,2024-01-30
3960,4422,9,12,2024-08-22
3961,4423,56,18,2024-06-19
3962,4424,56,19,2024-07-15
3963,4425,30,22,2024-02-28
3964,4426,26,17,2024-11-23
3965,4428,76,9,2024-05-09
3966,4429,58,5,2024-12-19
3967,4430,26,3,2024-03-10
3968,4431,1,3,2024-02-25
3969,4432,100,4,2024-07-22
3970,4433,12,28,2024-12-06
3971,4434,28,12,2024-04-04
3972,4435,58,2,2024-10-28
3973,4436,90,6,2024-01-20
3974,4437,6,12,2024-07-16
3975,4438,92,24,2024-06-01
3976,4440,31,5,2024-01-12
3977,4441,6,16,2024-12-23
3978,4442,81,22,2024-02-06
3979,4443,9,23,2024-04-30
3980,4444,56,5,2024-04-05
3981,4445,28,3,2024-07-25
3982,4446,27,6,2024-10-30
3983,4447,63,10,2024-02-23
3984,4448,27,12,2024-09-06
3985,4449,87,2,2024-11-28
3986,4451,32,10,2024-03-25
3987,4452,27,14,2024-05-15
3988,4453,87,14,2024-12-02
3989,4454,29,4,2024-08-28
3990,4455,28,3,2024-03-31
3991,4456,63,6,2024-07-02
3992,4457,38,4,2024-09-06
3993,4458,4,15,2024-03-09
3994,4460,89,7,2024-04-05
3995,4462,60,4,2024-05-11
3996,4463,74,5,2024-02-29
3997,4464,9,2,2024-07-09
3998,4465,22,12,2024-10-02
3999,4466,62,8,2024-01-28
4000,4467,50,2,2024-02-28
4001,4468,28,9,2024-03-18
4002,4469,16,9,2024-05-28
4003,4470,28,2,2024-01-29
4004,4471,30,5,2024-10-15
4005,4472,63,24,2024-07-08
4006,4473,56,4,2024-10-21
4007,4474,9,23,2024-06-17
4008,4476,19,5,2024-02-01
4009,4477,61,5,2024-08-25
4010,4478,29,19,2024-10-08
4011,4479,9,8,2024-10-18
4012,4480,59,15,2024-09-10
4013,4481,4,13,2024-04-22
4014,4482,96,28,2025-01-06
4015,4483,21,19,2024-05-06
4016,4484,82,4,2024-09-15
4017,4485,27,12,2024-06-24
4018,4486,65,4,2024-03-26
4019,4487,16,13,2024-08-19
4020,4488,52,18,2024-10-21
4021,4490,63,19,2024-05-08
4022,4491,79,3,2024-05-20
4023,4492,84,7,2024-08-13
4024,4493,56,6,2024-11-18
4025,4494,4,24,2024-07-28
4026,4495,29,13,2024-06-11
4027,4496,28,10,2024-08-11
4028,4497,56,5,2024-04-15
4029,4498,9,7,2024-10-29
4030,4499,29,3,2024-11-16
4031,4501,16,13,2024-01-24
4032,4502,48,4,2024-10-13
4033,4504,29,5,2024-12-25
4034,4505,9,8,2024-02-24
4035,4506,49,30,2024-09-07
4036,4507,29,1,2024-07-29
4037,4508,9,6,2024-05-30
4038,4509,56,4,2024-10-20
4039,4510,9,5,2024-08-23
4040,4511,96,24,2024-02-19
4041,4512,72,10,2024-09-09
4042,4513,74,23,2024-07-29
4043,4514,29,23,2024-08-07
4044,4515,56,19,2024-01-22
4045,4517,57,18,2024-06-08
4046,4519,9,11,2024-12-25
4047,4520,9,11,2024-07-30
4048,4521,20,3,2024-07-16
4049,4522,56,1,2024-09-12
4050,4523,42,2,2024-10-31
4051,4524,56,6,2024-10-02
4052,4525,99,7,2024-01-13
4053,4526,17,13,2024-04-07
4054,4527,78,17,2024-03-16
4055,4529,44,5,2024-10-08
4056,4530,9,3,2024-05-24
4057,4531,63,3,2024-03-27
4058,4532,74,10,2024-09-10
4059,4533,92,12,2024-04-08
4060,4534,63,13,2024-01-04
4061,4535,16,20,2024-04-05
4062,4538,14,3,2024-08-25
4063,4539,9,5,2024-08-28
4064,4540,83,22,2024-08-01
4065,4541,27,3,2024-08-26
4066,4542,24,11,2024-03-27
4067,4543,71,5,2024-09-28
4068,4545,6,3,2024-04-18
4069,4546,14,3,2024-11-17
4070,4547,80,24,2024-12-05
4071,4548,27,20,2024-07-26
4072,4550,44,2,2025-01-01
4073,4551,14,12,2024-09-07
4074,4552,60,6,2024-06-16
4075,4553,28,4,2024-01-08
4076,4554,9,5,2024-09-26
4077,4555,89,4,2024-04-10
4078,4556,24,4,2024-04-16
4079,4557,32,5,2024-09-23
4080,4558,8,17,2024-02-15
4081,4559,35,2,2024-05-06
4082,4560,14,3,2024-02-05
4083,4561,85,2,2024-02-02
4084,4563,97,10,2024-12-15
4085,4564,47,28,2024-09-26
4086,4565,56,8,2024-03-25
4087,4566,48,7,2024-07-30
4088,4567,42,13,2024-01-02
4089,4568,9,16,2024-06-26
4090,4569,78,23,2024-10-04
4091,4570,63,3,2024-05-08
4092,4571,29,3,2024-04-21
4093,4572,71,1,2024-03-15
4094,4573,28,27,2024-09-08
4095,4574,6,2,2024-04-21
4096,4575,56,17,2024-09-06
4097,4576,28,20,2024-02-26
4098,4577,14,1,2024-05-01
4099,4578,73,8,2024-02-19
4100,4579,29,23,2024-01-24
4101,4580,63,3,2024-10-20
4102,4581,56,10,2024-07-04
4103,4584,97,20,2024-10-14
4104,4585,56,20,2024-07-29
4105,4586,12,4,2024-01-14
4106,4587,22,4,2024-10-29
4107,4588,49,17,2024-06-13
4108,4589,25,1,2024-09-04
4109,4590,45,1,2024-05-12
4110,4591,33,1,2024-06-22
4111,4592,25,11,2024-02-23
4112,4593,56,6,2024-10-16
4113,4596,27,7,2024-10-11
4114,4597,100,27,2024-04-12
4115,4598,86,3,2024-12-24
4116,4599,90,11,2024-09-07
4117,4600,29,8,2024-10-15
4118,4601,29,2,2024-10-27
4119,4602,28,4,2024-11-26
4120,4603,9,10,2024-12-31
4121,4604,11,8,2024-07-19
4122,4605,38,27,2024-11-23
4123,4606,85,1,2024-08-01
4124,4607,62,4,2024-06-12
4125,4608,72,2,2024-06-24
4126,4609,45,2,2024-03-18
4127,4610,24,5,2024-10-07
4128,4611,9,21,2024-04-20
4129,4612,29,5,2024-06-29
4130,4613,66,6,2024-03-02
4131,4614,7,9,2024-12-05
4132,4615,28,3,2024-12-09
4133,4616,56,1,2024-04-18
4134,4617,54,2,2024-12-13
4135,4618,9,1,2024-10-31
4136,4619,40,3,2024-09-17
4137,4620,77,3,2024-03-03
4138,4621,23,29,2024-01-29
4139,4624,100,9,2024-01-14
4140,4625,29,29,2024-05-20
4141,4626,31,10,2024-09-20
4142,4627,29,29,2024-12-22
4143,4628,59,2,2024-05-06
4144,4629,17,4,2024-11-06
4145,4630,97,6,2024-12-13
4146,4631,28,1,2024-11-02
4147,4632,56,26,2024-08-09
4148,4633,32,5,2024-10-06
4149,4635,56,1,2024-04-20
4150,4636,74,17,2024-04-06
4151,4637,9,4,2024-05-22
4152,4638,27,22,2024-11-21
4153,4639,27,1,2024-09-27
4154,4640,28,29,2024-01-22
4155,4641,96,24,2024-11-27
4156,4642,63,13,2024-11-08
4157,4643,37,24,2024-09-03
4158,4644,56,10,2024-08-18
4159,4645,31,5,2024-07-04
4160,4646,63,8,2024-04-08
4161,4647,28,10,2024-08-21
4162,4648,1,7,2024-05-14
4163,4649,9,2,2024-01-08
4164,4650,28,16,2024-12-30
4165,4651,27,3,2024-08-16
4166,4652,14,23,2024-01-19
4167,4653,13,1,2024-11-01
4168,4654,76,1,2024-12-26
4169,4655,9,4,2024-08-04
4170,4656,99,2,2024-07-29
4171,4657,46,8,2024-05-15
4172,4658,2,8,2024-07-13
4173,4659,29,3,2024-01-15
4174,4661,40,3,2024-09-14
4175,4662,14,3,2024-12-12
4176,4663,17,1,2024-07-07
4177,4664,21,3,2024-01-20
4178,4665,94,9,2024-10-12
4179,4666,50,10,2024-11-05
4180,4667,50,3,2024-11-14
4181,4668,9,5,2024-03-27
4182,4669,74,8,2024-09-05
4183,4670,53,1,2025-01-06
4184,4671,55,15,2024-12-14
4185,4672,86,5,2024-07-20
4186,4673,29,3,2024-05-05
4187,4674,56,2,2024-09-03
4188,4676,46,10,2024-02-06
4189,4678,79,3,2024-09-10
4190,4679,56,12,2024-08-29
4191,4680,17,3,2024-04-09
4192,4681,76,8,2024-12-11
4193,4682,45,12,2024-05-04
4194,4683,14,16,2024-10-21
4195,4684,44,9,2024-05-05
4196,4685,23,2,2024-08-01
4197,4686,64,8,2025-01-01
4198,4688,83,4,2025-01-01
4199,4689,83,21,2024-10-28
4200,4690,42,3,2024-11-19
4201,4691,9,11,2024-02-28
4202,4692,55,1,2024-03-27
4203,4693,63,11,2024-06-13
4204,4694,28,10,2024-07-17
4205,4695,64,25,2024-07-15
4206,4696,56,10,2024-01-17
4207,4697,56,1,2024-05-16
4208,4698,28,26,2024-08-12
4209,4699,9,4,2024-02-27
4210,4700,30,4,2024-05-18
4211,4701,23,24,2024-09-23
4212,4702,63,8,2024-08-18
4213,4703,27,4,2024-11-05
4214,4704,82,8,2024-11-30
4215,4705,15,19,2024-03-08
4216,4706,97,9,2024-09-07
4217,4707,79,18,2024-06-24
4218,4708,27,4,2024-02-02
4219,4709,32,2,2024-02-16
4220,4711,55,2,2024-03-22
4221,4712,35,17,2024-09-09
4222,4713,15,11,2024-02-09
4223,4714,27,12,2024-03-28
4224,4715,47,3,2024-10-11
4225,4717,28,9,2024-08-03
4226,4718,56,13,2024-02-02
4227,4719,89,19,2024-02-19
4228,4720,99,9,2024-01-10
4229,4721,9,3,2024-02-10
4230,4722,63,26,2024-09-28
4231,4723,94,7,2024-08-11
4232,4724,56,2,2024-01-12
4233,4726,59,23,2024-12-31
4234,4727,28,8,2024-07-19
4235,4728,13,8,2024-07-27
4236,4729,72,6,2024-03-27
4237,4730,9,4,2024-06-09
4238,4731,98,7,2024-06-18
4239,4732,68,3,2024-10-05
4240,4733,63,7,2024-04-09
4241,4734,86,10,2024-07-20
4242,4735,17,13,2024-08-27
4243,4736,22,2,2024-09-19
4244,4737,29,2,2024-10-06
4245,4738,28,3,2024-11-18
4246,4739,29,4,2024-06-20
4247,4740,29,4,2024-10-10
4248,4741,76,23,2024-09-01
4249,4742,37,4,2024-10-05
4250,4743,12,16,2024-03-29
4251,4744,82,11,2024-04-08
4252,4745,56,16,2024-12-07
4253,4746,63,4,2024-09-20
4254,4747,58,10,2024-03-27
4255,4748,59,2,2024-07-19
4256,4749,45,3,2024-03-28
4257,4750,69,9,2024-11-24
4258,4751,29,21,2024-09-30
4259,4752,56,7,2024-03-10
4260,4753,9,19,2024-08-25
4261,4754,63,9,2024-12-30
4262,4755,87,8,2024-05-20
4263,4757,9,4,2024-12-06
4264,4758,28,2,2024-05-18
4265,4759,27,1,2024-03-08
4266,4760,60,25,2024-01-31
4267,4761,67,2,2024-11-08
4268,4762,5,29,2024-09-23
4269,4763,29,11,2024-04-28
4270,4764,3,3,2024-05-26
4271,4765,22,8,2024-06-13
4272,4766,29,26,2024-06-30
4273,4767,55,5,2024-12-12
4274,4768,43,19,2024-10-02
4275,4769,27,23,2024-05-17
4276,4770,41,16,2025-01-03
4277,4771,94,25,2024-03-12
4278,4772,63,10,2024-02-16
4279,4773,97,12,2024-03-18
4280,4774,27,4,2024-05-04
4281,4775,63,4,2024-12-21
4282,4776,56,10,2024-06-15
4283,4777,74,1,2024-05-02
4284,4779,1,7,2024-03-22
4285,4780,27,22,2024-07-20
4286,4781,56,9,2024-08-26
4287,4782,15,5,2024-05-30
4288,4783,66,21,2024-11-23
4289,4784,50,3,2024-05-01
4290,4785,63,9,2024-04-15
4291,4786,63,13,2024-09-06
4292,4787,29,5,2024-07-17
4293,4789,28,6,2024-07-28
4294,4790,27,7,2024-02-20
4295,4791,9,6,2024-09-01
4296,4793,91,10,2024-06-13
4297,4794,92,23,2024-03-25
4298,4795,81,8,2024-07-09
4299,4796,3,12,2024-12-28
4300,4797,77,8,2024-04-03
4301,4798,29,1,2024-07-10
4302,4799,48,1,2024-12-01
4303,4800,9,8,2024-11-20
4304,4801,2,26,2024-07-02
4305,4802,98,12,2024-12-14
4306,4803,9,3,2024-04-06
4307,4804,9,3,2024-01-16
4308,4805,28,4,2024-01-27
4309,4807,63,1,2024-02-04
4310,4808,57,22,2024-05-27
4311,4809,63,1,2024-09-14
4312,4810,17,3,2024-11-16
4313,4811,70,14,2024-11-26
4314,4812,43,2,2024-01-22
4315,4813,28,4,2024-10-05
4316,4814,70,4,2024-04-08
4317,4815,56,13,2024-09-02
4318,4816,43,4,2024-10-03
4319,4817,93,3,2024-08-03
4320,4818,35,2,2025-01-05
4321,4820,56,2,2024-05-05
4322,4821,81,22,2024-12-25
4323,4822,28,21,2024-01-08
4324,4823,13,4,2024-12-04
4325,4824,20,15,2024-06-26
4326,4825,27,1,2024-06-15
4327,4826,31,4,2024-12-23
4328,4827,2,5,2024-09-07
4329,4828,9,1,2024-10-02
4330,4829,57,10,2024-04-04
4331,4830,28,16,2024-06-26
4332,4831,29,6,2024-06-30
4333,4832,43,5,2024-02-01
4334,4833,23,3,2024-11-23
4335,4834,9,4,2024-10-04
4336,4835,28,10,2024-08-25
4337,4836,63,1,2024-02-16
4338,4837,77,4,2024-02-17
4339,4838,35,24,2024-09-08
4340,4839,56,19,2024-06-19
4341,4841,83,4,2024-04-16
4342,4842,28,10,2024-02-11
4343,4843,28,7,2024-02-15
4344,4844,50,2,2024-11-25
4345,4845,59,4,2024-08-18
4346,4847,29,3,2024-05-27
4347,4848,44,2,2024-03-26
4348,4849,59,4,2024-04-06
4349,4850,62,8,2024-06-17
4350,4851,27,10,2024-08-25
4351,4852,3,1,2024-05-20
4352,4853,56,4,2024-01-07
4353,4854,56,4,2024-01-28
4354,4855,86,5,2024-10-26
4355,4856,77,8,2024-07-31
4356,4857,27,13,2024-02-02
4357,4858,94,2,2024-12-01
4358,4859,61,22,2024-12-08
4359,4860,89,5,2024-05-23
4360,4861,36,2,2024-01-06
4361,4862,28,1,2024-11-28
4362,4863,56,8,2024-05-13
4363,4864,53,14,2024-04-05
4364,4865,28,22,2024-07-31
4365,4866,63,27,2024-05-27
4366,4867,72,6,2024-10-17
4367,4868,31,2,2024-03-20
4368,4869,9,1,2024-02-25
4369,4870,27,22,2024-09-07
4370,4871,47,3,2024-08-14
4371,4872,46,8,2024-09-25
4372,4873,45,4,2024-09-18
4373,4874,63,11,2024-08-18
4374,4875,100,15,2024-11-22
4375,4876,29,3,2024-03-27
4376,4877,28,4,2024-03-09
4377,4879,33,4,2024-08-07
4378,4880,8,6,2024-03-11
4379,4881,9,18,2024-07-27
4380,4882,63,5,2024-12-16
4381,4883,56,1,2024-08-11
4382,4884,39,4,2024-02-28
4383,4885,44,3,2024-11-26
4384,4887,27,8,2024-01-31
4385,4888,9,5,2024-02-01
4386,4889,4,4,2024-04-30
4387,4890,9,3,2024-03-05
4388,4891,24,10,2024-03-12
4389,4892,46,9,2024-08-12
4390,4893,16,3,2024-11-19
4391,4894,82,5,2024-03-09
4392,4895,63,5,2024-08-22
4393,4896,9,20,2024-10-05
4394,4900,23,5,2024-08-21
4395,4901,77,7,2024-06-12
4396,4902,29,6,2024-01-14
4397,4903,56,9,2024-02-10
4398,4904,46,28,2024-11-19
4399,4905,68,3,2024-09-11
4400,4906,90,10,2024-05-11
4401,4908,82,4,2024-10-20
4402,4909,71,9,2024-02-02
4403,4911,17,10,2024-11-15
4404,4912,63,5,2024-07-17
4405,4913,68,2,2024-06-03
4406,4914,9,13,2024-05-23
4407,4916,56,2,2024-12-04
4408,4917,63,13,2024-02-08
4409,4919,27,22,2024-07-27
4410,4920,9,5,2024-10-14
4411,4921,92,5,2024-01-22
4412,4922,59,1,2024-06-02
4413,4923,85,14,2024-05-11
4414,4924,27,3,2024-05-10
4415,4925,27,18,2024-03-14
4416,4926,56,1,2024-09-09
4417,4927,79,24,2024-02-20
4418,4928,38,17,2024-07-26
4419,4929,29,2,2024-01-23
4420,4930,6,5,2024-08-09
4421,4931,51,10,2024-01-10
4422,4933,28,1,2024-07-29
4423,4934,47,15,2024-08-03
4424,4935,93,14,2024-08-17
4425,4937,87,6,2024-12-27
4426,4938,22,22,2024-02-16
4427,4939,80,25,2024-08-09
4428,4940,81,8,2024-04-18
4429,4941,28,8,2024-11-27
4430,4943,9,6,2024-06-22
4431,4945,58,5,2024-07-11
4432,4946,9,4,2024-04-30
4433,4947,28,5,2024-06-07
4434,4948,28,10,2024-02-27
4435,4949,56,17,2024-08-06
4436,4950,51,3,2024-04-13
4437,4951,9,9,2024-12-17
4438,4952,9,17,2024-02-27
4439,4954,81,3,2024-01-12
4440,4955,40,5,2025-01-01
4441,4956,29,18,2024-04-16
4442,4957,28,3,2024-07-18
4443,4958,47,2,2024-06-07
4444,4960,46,3,2024-01-21
4445,4961,27,28,2024-06-27
4446,4962,19,13,2024-06-09
4447,4963,94,2,2024-01-12
4448,4964,54,8,2024-05-31
4449,4965,3,3,2024-08-01
4450,4966,29,4,2024-05-27
4451,4967,9,2,2024-01-08
4452,4968,28,1,2024-08-05
4453,4969,82,4,2024-10-05
4454,4970,56,2,2024-06-13
4455,4971,63,2,2024-12-03
4456,4972,56,4,2024-08-06
4457,4973,29,4,2024-11-18
4458,4974,35,2,2024-09-26
4459,4975,62,6,2024-10-15
4460,4976,28,7,2024-03-17
4461,4977,67,13,2024-03-11
4462,4978,23,9,2024-04-14
4463,4979,27,11,2024-12-26
4464,4980,56,1,2024-07-13
4465,4981,26,5,2024-02-01
4466,4982,88,7,2024-04-05
4467,4983,30,2,2024-03-11
4468,4984,10,10,2024-09-16
4469,4985,30,8,2025-01-01
4470,4986,32,1,2024-12-15
4471,4987,78,3,2024-10-25
4472,4988,73,1,2024-04-13
4473,4989,56,28,2024-02-09
4474,4990,72,3,2024-06-20
4475,4991,28,1,2024-04-14
4476,4992,9,11,2024-10-29
4477,4993,56,18,2024-04-22
4478,4994,24,27,2024-07-04
4479,4995,9,2,2024-02-14
4480,4996,28,7,2024-07-05
4481,4997,56,27,2024-09-04
4482,4999,9,21,2024-05-20
4483,5000,71,27,2024-11-16
4484,5001,37,6,2024-03-11
4485,5002,83,7,2024-04-09
4486,5003,32,5,2024-10-23
4487,5004,27,14,2024-12-28
4488,5005,9,7,2024-01-19
4489,5006,87,1,2024-11-02
4490,5008,40,2,2024-02-17
4491,5009,15,16,2024-02-19
4492,5010,63,1,2024-10-05
4493,5011,28,3,2024-03-13
4494,5012,59,13,2024-11-15
4495,5013,36,2,2024-05-26
4496,5014,63,9,2024-07-10
4497,5015,27,2,2024-06-07
4498,5016,32,3,2024-05-31
4499,5017,56,2,2024-04-21
4500,5019,9,8,2024-08-30
4501,5020,26,6,2024-12-02
4502,5021,27,1,2024-08-09
4503,5023,55,16,2024-05-15
4504,5024,77,15,2024-11-25
4505,5025,56,3,2024-06-23
4506,5028,95,6,2024-03-12
4507,5029,12,29,2024-09-27
4508,5030,75,3,2024-11-29
4509,5031,96,4,2024-06-28
4510,5032,81,7,2024-06-21
4511,5033,63,4,2024-11-26
4512,5034,63,6,2024-09-06
4513,5035,56,8,2024-02-07
4514,5036,29,2,2024-09-19
4515,5037,93,21,2024-09-25
4516,5038,95,5,2024-11-24
4517,5039,27,8,2024-08-03
4518,5040,63,7,2024-03-24
4519,5041,28,20,2024-12-12
4520,5042,23,9,2024-08-05
4521,5043,76,10,2024-05-26
4522,5044,63,10,2024-06-06
4523,5045,19,28,2024-04-15
4524,5046,56,4,2024-09-20
4525,5047,57,8,2024-10-10
4526,5048,19,2,2024-03-17
4527,5049,85,6,2025-01-04
4528,5050,4,3,2024-01-21
4529,5051,53,1,2024-01-22
4530,5052,27,14,2024-07-01
4531,5054,56,30,2024-04-19
4532,5055,30,1,2024-08-01
4533,5056,63,5,2024-08-19
4534,5057,63,4,2024-08-23
4535,5058,15,10,2024-10-17
4536,5059,61,24,2024-01-11
4537,5060,17,5,2024-06-21
4538,5061,54,6,2024-07-05
4539,5062,63,13,2024-10-11
4540,5063,36,6,2024-03-16
4541,5064,64,10,2024-07-25
4542,5065,27,4,2024-09-24
4543,5066,6,9,2024-06-16
4544,5067,53,8,2024-12-06
4545,5068,23,1,2024-04-18
4546,5069,39,9,2024-11-11
4547,5070,27,6,2024-08-25
4548,5071,27,2,2024-01-26
4549,5072,56,18,2024-10-17
4550,5073,29,2,2024-09-29
4551,5074,29,2,2024-07-07
4552,5075,29,3,2024-10-17
4553,5076,50,2,2024-09-22
4554,5077,32,4,2024-06-14
4555,5078,66,4,2024-06-01
4556,5079,27,14,2025-01-06
4557,5080,16,1,2024-02-25
4558,5081,56,3,2024-04-27
4559,5082,27,1,2024-07-06
4560,5083,46,2,2024-11-28
4561,5084,9,14,2024-01-04
4562,5085,20,17,2024-11-14
4563,5086,63,24,2024-02-25
4564,5087,9,19,2024-03-04
4565,5088,4,2,2024-04-29
4566,5089,72,1,2024-10-19
4567,5090,67,1,2024-10-30
4568,5091,9,2,2024-07-07
4569,5092,81,2,2024-04-02
4570,5093,27,13,2024-01-09
4571,5094,68,21,2024-07-25
4572,5095,56,4,2024-04-27
4573,5096,56,10,2024-10-02
4574,5097,49,5,2024-10-21
4575,5098,49,10,2024-04-24
4576,5099,56,7,2024-12-14
4577,5101,89,1,2024-09-22
4578,5102,44,10,2024-10-26
4579,5104,70,7,2024-10-11
4580,5105,27,8,2024-10-07
4581,5106,89,1,2024-07-14
4582,5107,77,14,2024-03-15
4583,5108,99,1,2024-06-13
4584,5109,54,2,2024-04-29
4585,5110,28,3,2024-09-07
4586,5111,17,16,2024-12-01
4587,5113,24,4,2024-05-04
4588,5114,92,4,2024-06-05
4589,5115,42,6,2024-01-19
4590,5116,53,5,2024-02-20
4591,5117,28,8,2024-12-29
4592,5118,63,8,2024-02-15
4593,5119,29,14,2024-03-12
4594,5120,14,9,2024-08-05
4595,5121,95,3,2024-12-13
4596,5122,9,2,2024-08-06
4597,5123,63,5,2024-11-28
4598,5124,6,1,2024-12-18
4599,5125,29,26,2024-07-16
4600,5127,56,4,2024-01-03
4601,5128,2,24,2024-11-10
4602,5129,37,4,2024-09-14
4603,5130,45,19,2024-06-03
4604,5131,29,5,2024-05-08
4605,5132,9,3,2024-10-12
4606,5133,25,1,2024-09-07
4607,5134,17,17,2024-01-21
4608,5135,39,8,2024-10-10
4609,5136,82,5,2024-08-09
4610,5137,100,5,2024-12-19
4611,5138,94,1,2024-11-11
4612,5139,56,9,2024-10-07
4613,5140,27,10,2024-12-03
4614,5141,83,2,2024-10-26
4615,5142,9,2,2024-08-29
4616,5143,54,1,2024-03-17
4617,5144,27,12,2024-10-31
4618,5145,56,5,2024-12-29
4619,5147,97,25,2024-12-23
4620,5148,44,2,2024-02-01
4621,5149,88,8,2024-08-16
4622,5150,9,3,2024-10-03
4623,5152,77,17,2024-06-19
4624,5153,96,20,2024-11-17
4625,5155,41,10,2024-06-06
4626,5156,56,3,2024-05-20
4627,5157,9,15,2024-03-13
4628,5158,1,9,2024-10-12
4629,5159,74,3,2024-07-31
4630,5160,28,27,2024-04-13
4631,5161,85,10,2024-06-10
4632,5162,52,9,2024-10-26
4633,5163,27,8,2024-05-20
4634,5164,63,18,2024-12-24
4635,5165,43,12,2024-04-01
4636,5166,29,2,2024-11-29
4637,5167,78,21,2024-05-06
4638,5168,83,2,2024-03-28
4639,5169,53,2,2024-04-25
4640,5170,37,1,2024-11-03
4641,5171,9,3,2024-02-21
4642,5172,32,4,2024-12-14
4643,5173,28,3,2024-12-28
4644,5174,92,3,2024-06-25
4645,5175,9,8,2024-07-13
4646,5176,34,10,2024-09-02
4647,5177,31,23,2024-07-28
4648,5178,57,1,2024-10-22
4649,5180,65,3,2024-12-28
4650,5181,25,4,2024-08-11
4651,5182,79,21,2024-12-23
4652,5183,64,19,2024-05-16
4653,5184,44,13,2024-10-17
4654,5185,4,3,2024-07-05
4655,5186,20,19,2024-10-16
4656,5187,6,4,2024-05-10
4657,5188,71,9,2025-01-05
4658,5189,63,21,2024-04-03
4659,5190,93,5,2024-11-08
4660,5191,13,5,2024-04-12
4661,5193,25,12,2024-09-18
4662,5194,20,3,2024-07-11
4663,5195,27,3,2024-09-21
4664,5196,27,3,2024-05-15
4665,5198,1,8,2024-08-27
4666,5199,9,3,2024-06-30
4667,5200,12,4,2024-05-10
4668,5201,63,9,2024-12-27
4669,5202,63,5,2024-10-06
4670,5203,28,8,2024-10-16
4671,5204,28,1,2024-03-24
4672,5205,29,11,2024-10-18
4673,5206,65,28,2024-05-15
4674,5207,27,10,2024-12-24
4675,5209,9,10,2024-07-21
4676,5211,28,5,2024-01-23
4677,5212,51,9,2024-06-23
4678,5213,9,5,2024-10-29
4679,5214,56,10,2024-04-14
4680,5216,67,5,2024-06-04
4681,5217,88,5,2024-12-29
4682,5219,28,23,2024-09-23
4683,5222,63,26,2024-08-31
4684,5223,25,5,2024-10-31
4685,5224,32,6,2024-11-21
4686,5226,69,3,2024-06-28
4687,5227,45,20,2024-04-26
4688,5228,63,1,2024-09-25
4689,5229,27,9,2024-11-29
4690,5230,86,20,2024-02-18
4691,5231,70,5,2024-11-17
4692,5232,27,26,2024-03-27
